"year","lat","lon","sum_rad","avg_rad","distance","wdpa_pid_num"
2018,-54.85,156.75,4.25508,4.25508,64399.69823,354086
2018,-54.85,156.85,9.07646,4.53823,62269.76902,354086
2018,-54.85,156.95,7281.03166,3640.51583,60274.45597,354086
2018,-54.85,157.05,30.22431,5.037385,57075.35544,354086
2018,-54.85,157.15,24.38028,4.876056,53797.92288,354086
2018,-54.85,157.25,43.31627,5.41453375,50311.76283,354086
2018,-54.85,157.35,12.17112,4.05704,46499.88813,354086
2018,-54.85,157.45,10.58033,5.290165,42450.22368,354086
2018,-54.85,157.55,5.35963,5.35963,39077.03203,354086
2018,-54.85,157.65,17.95766,5.98588666666667,36519.94592,354086
2018,-54.85,157.75,24.86227,6.2155675,35514.12019,354086
2018,-54.85,157.85,29.98828,5.997656,35232.94824,354086
2018,-54.85,157.95,20.14038,10.07019,35232.94824,354086
2018,-54.85,158.05,8.87596,8.87596,35232.94824,354086
2018,-54.85,158.55,4.50894,4.50894,49712.15331,354086
2018,-54.85,158.65,24.92117,8.30705666666667,54818.8672,354086
2018,-54.85,158.85,12.69564,4.23188,65919.71296,354086
2018,-54.85,159.25,17.44661,4.3616525,87902.26936,354086
2018,-54.85,159.35,4.52459,4.52459,93391.77225,354086
2018,-54.85,159.45,26.54375,4.42395833333333,98853.99069,354086
2018,-54.85,159.55,13.3632,4.4544,104472.24167,354086
2018,-54.85,159.65,9.59052,4.79526,110028.70029,354086
2018,-54.85,159.75,13.22726,4.40908666666667,115418.28839,354086
2018,-54.85,159.85,8.45836,4.22918,120953.63055,354086
2018,-54.85,159.95,14.3473,4.78243333333333,126483.85713,354086
2018,-54.85,160.05,7.39071,3.695355,130657.6556,354086
2018,-54.85,160.15,4.15171,4.15171,127130.55527,354086
2018,-54.85,160.25,1.72693,1.72693,122714.6813,354086
2018,-54.85,160.35,10.70443,3.56814333333333,118034.88232,354086
2018,-54.85,160.45,11.00766,3.66922,113459.83651,354086
2018,-54.85,160.55,14.15838,3.539595,109239.28227,354086
2018,-54.85,160.65,13.36065,3.3401625,105280.6919,354086
2018,-54.85,160.75,17.00868,3.401736,101581.24947,354086
2018,-54.85,160.85,22.54924,3.75820666666667,98212.75483,354086
2018,-54.85,160.95,3.83104,3.83104,94316.01404,354086
2018,-54.85,161.05,8.36573,4.182865,90324.09368,354086
2018,-54.85,161.15,4.05393,4.05393,86724.14965,354086
2018,-54.85,161.95,1.77854,1.77854,62090.79123,354086
2018,-54.85,162.15,8.22974,8.22974,55367.01551,354086
2018,-54.85,162.25,13.3004,13.3004,53371.28771,354086
2018,-54.85,162.45,14.4458,14.4458,48766.79728,354086
2018,-54.85,163.55,7.39851,7.39851,18251.571,354086
2018,-54.85,163.65,15.4207,7.71035,15597.24156,354086
2018,-54.85,163.85,2.89944,1.44972,14029.17122,354086
2018,-54.85,164.75,1.0268,1.0268,893.50185,354086
2018,-54.85,165.25,2.92699,2.92699,24611.38419,354086
2018,-54.85,165.45,8.22401,4.112005,30490.2177,354086
2018,-54.85,165.55,12.50142,6.25071,34109.08813,354086
2018,-54.85,166.05,4.03856,2.01928,53037.36946,354086
2018,-54.85,166.35,1.55853,1.55853,63989.61727,354086
2018,-54.85,166.55,2.06947,2.06947,73216.07919,354086
2018,-54.85,167.85,12.1553,12.1553,125412.73109,354086
2018,-54.85,168.05,3.201077,1.06702566666667,134245.18677,354086
2018,-54.85,168.55,0.833651,0.833651,159781.0653,354086
2018,-54.75,-46.45,4.1828,2.0914,166034.18316,555547601
2018,-54.75,-42.85,1.20884,1.20884,-54656.42722,555547601
2018,-54.75,-42.25,2.06502,2.06502,-87488.3667,555547601
2018,-54.75,-39.95,0.640444,0.640444,-185750.8626,555547601
2018,-54.75,-34.65,1.02269,1.02269,-274025.18852,555547601
2018,-54.75,-34.15,2.46824,2.46824,-250688.50092,555547601
2018,-54.75,-32.35,3.31578,3.31578,-162429.69859,555547601
2018,-54.75,-32.25,5.663237,2.8316185,-159039.62104,555547601
2018,-54.75,-31.95,4.20184,4.20184,-150307.36079,555547601
2018,-54.75,-29.35,1.07679,1.07679,-180800.60001,555547601
2018,-54.75,-29.25,1.46902,1.46902,-182171.89918,555547601
2018,-54.75,-28.65,3.04026,3.04026,-190310.4494,555547601
2018,-54.75,-28.35,1.09674,1.09674,-190310.4494,555547601
2018,-54.75,-26.95,1.51163,1.51163,-175323.05679,555547601
2018,-54.75,-25.45,3.5078,3.5078,-136073.40092,555547601
2018,-54.75,-24.55,0.726066,0.726066,-107549.57108,555547601
2018,-54.75,-24.35,1.40514,1.40514,-98602.60779,555547601
2018,-54.75,-21.85,3.96884,1.98442,24465.78615,555547601
2018,-54.75,-20.55,2.13226,2.13226,87964.86514,555547601
2018,-54.75,-19.65,0.528311,0.528311,130195.84218,555547601
2018,-54.75,153.85,6.09622,6.09622,165833.38732,354086
2018,-54.75,154.05,2.81393,2.81393,158291.66984,354086
2018,-54.75,154.15,24.48285,6.1207125,154448.85425,354086
2018,-54.75,154.55,4.50886,4.50886,141860.95798,354086
2018,-54.75,154.85,2.0316,2.0316,133750.02224,354086
2018,-54.75,156.05,23.8214,23.8214,88988.39801,354086
2018,-54.75,156.15,1.31813,1.31813,85077.60172,354086
2018,-54.75,156.75,4.51952,4.51952,67714.43655,354086
2018,-54.75,156.95,16.45777,4.1144425,60745.33752,354086
2018,-54.75,157.05,33.5504,5.59173333333333,56772.29632,354086
2018,-54.75,157.25,24.52946,4.905892,49536.35569,354086
2018,-54.75,157.35,18.1682,6.05606666666667,47284.44287,354086
2018,-54.75,157.45,12.58701,6.293505,45921.18895,354086
2018,-54.75,157.55,28.73353,5.746706,45289.5506,354086
2018,-54.75,157.75,7.81193,7.81193,45289.5506,354086
2018,-54.75,158.25,10.5847,10.5847,55108.4943,354086
2018,-54.75,158.35,7.33216,3.66608,59459.79443,354086
2018,-54.75,158.45,15.14089,5.04696333333333,64301.18785,354086
2018,-54.75,158.55,4.88275,4.88275,69453.959,354086
2018,-54.75,158.65,35.76911,5.10987285714286,74891.13339,354086
2018,-54.75,158.75,4.52569,4.52569,80396.59724,354086
2018,-54.75,158.85,3.78084,3.78084,85920.15221,354086
2018,-54.75,159.15,3.61378,3.61378,102500.29755,354086
2018,-54.75,159.35,16.1786,4.04465,113544.54642,354086
2018,-54.75,159.45,11.56675,3.85558333333333,119042.36196,354086
2018,-54.75,159.55,21.70164,4.340328,124564.37209,354086
2018,-54.75,159.65,8.25112,4.12556,129594.09853,354086
2018,-54.75,159.75,12.86863,4.28954333333333,127911.55316,354086
2018,-54.75,159.95,6.42568,3.21284,118319.86862,354086
2018,-54.75,160.15,9.73662,4.86831,108162.99225,354086
2018,-54.75,160.25,13.43349,4.47783,103428.06408,354086
2018,-54.75,160.35,1.86115,1.86115,98917.55087,354086
2018,-54.75,160.45,4.7645,2.38225,94846.93681,354086
2018,-54.75,160.55,5.23597,2.617985,91112.25392,354086
2018,-54.75,160.65,7.58451,3.792255,87547.58885,354086
2018,-54.75,160.75,10.07316,3.35772,83849.95385,354086
2018,-54.75,160.85,21.57374,3.59562333333333,79915.38654,354086
2018,-54.75,160.95,13.56965,3.3924125,76187.58236,354086
2018,-54.75,161.05,15.10466,3.776165,72865.89296,354086
2018,-54.75,161.15,12.02576,4.00858666666667,70342.07466,354086
2018,-54.75,161.25,30.6665,4.38092857142857,68189.10328,354086
2018,-54.75,161.35,4.15699,4.15699,66035.06873,354086
2018,-54.75,161.45,4.57791,4.57791,62584.90381,354086
2018,-54.75,161.55,5.34436,5.34436,59210.30245,354086
2018,-54.75,161.95,6.48735,6.48735,44842.78111,354086
2018,-54.75,162.45,4.88627,4.88627,31160.05024,354086
2018,-54.75,162.55,2.54649,2.54649,29731.64654,354086
2018,-54.75,163.55,2.55284,2.55284,-3371.42181,354086
2018,-54.75,164.25,1.91474,1.91474,-19902.72009,354086
2018,-54.75,164.95,4.58887,2.294435,14920.0557,354086
2018,-54.75,166.55,3214,3214,77717.53593,354086
2018,-54.75,168.45,1.28855,1.28855,163200.99345,354086
2018,-54.75,168.55,1.00139,1.00139,169127.35132,354086
2018,-54.75,168.65,1.752503,0.8762515,175137.6799,354086
2018,-54.65,-46.65,3.06151,3.06151,180258.72629,555547601
2018,-54.65,-45.25,2.13704,2.13704,87977.20954,555547601
2018,-54.65,-44.05,1.16462,1.16462,17696.06021,555547601
2018,-54.65,-43.05,4.85225,4.85225,-46235.70469,555547601
2018,-54.65,-42.85,2.13074,2.13074,-57214.0404,555547601
2018,-54.65,-42.75,1.05039,1.05039,-62788.50329,555547601
2018,-54.65,-35.85,6.1413,2.0471,-315306.42246,555547601
2018,-54.65,-35.35,1.05716,1.05716,-299613.6135,555547601
2018,-54.65,-35.25,35.2455,35.2455,-295604.7492,555547601
2018,-54.65,-34.25,1.81903,1.81903,-250299.39766,555547601
2018,-54.65,-31.85,6.34637,6.34637,-139606.93186,555547601
2018,-54.65,-29.65,111.027,111.027,-165752.57994,555547601
2018,-54.65,-24.85,6.38567,6.38567,-110444.86954,555547601
2018,-54.65,-20.75,0.606872,0.606872,81926.77058,555547601
2018,-54.65,-19.85,5.08312,5.08312,125257.13986,555547601
2018,-54.65,-19.25,3.08053,3.08053,156927.04174,555547601
2018,-54.65,-18.75,0.922987,0.922987,184615.66841,555547601
2018,-54.65,154.05,2.08622,2.08622,158454.48045,354086
2018,-54.65,154.15,11.20613,3.73537666666667,155495.34368,354086
2018,-54.65,154.45,9.28636,4.64318,147796.78929,354086
2018,-54.65,154.55,9.2059,4.60295,144358.36572,354086
2018,-54.65,155.45,5.9254,5.9254,110567.72863,354086
2018,-54.65,155.55,4.32279,4.32279,106914.75129,354086
2018,-54.65,155.65,4.91999,4.91999,103303.01641,354086
2018,-54.65,156.45,3.0147,3.0147,78393.47566,354086
2018,-54.65,156.55,4.21244,4.21244,74932.35989,354086
2018,-54.65,156.75,6.199325,3.0996625,67290.21986,354086
2018,-54.65,156.85,5.2205,5.2205,63478.80661,354086
2018,-54.65,156.95,2.47691,2.47691,60435.57584,354086
2018,-54.65,157.15,16.73244,5.57748,56216.96866,354086
2018,-54.65,157.35,8.03816,8.03816,55355.26164,354086
2018,-54.65,157.45,14.06293,7.031465,55355.26164,354086
2018,-54.65,157.55,14.27379,7.136895,55355.26164,354086
2018,-54.65,158.05,2.26012,2.26012,65439.44098,354086
2018,-54.65,158.15,12.696,4.232,69404.58047,354086
2018,-54.65,158.35,14.61229,4.87076333333333,78817.48236,354086
2018,-54.65,158.45,9.61591,4.807955,83997.07022,354086
2018,-54.65,158.55,21.4538,4.29076,89411.16797,354086
2018,-54.65,158.65,35.39514,4.4243925,94894.49329,354086
2018,-54.65,158.75,18.69529,4.6738225,100440.48751,354086
2018,-54.65,158.85,10.00939,5.004695,106019.80578,354086
2018,-54.65,158.95,14.64397,4.88132333333333,111564.46574,354086
2018,-54.65,159.05,4.81043,4.81043,117045.24525,354086
2018,-54.65,159.55,4.7533,4.7533,120462.97842,354086
2018,-54.65,159.65,4.41088,4.41088,114700.90721,354086
2018,-54.65,159.95,4.64099,4.64099,98435.6811,354086
2018,-54.65,160.05,14.20228,4.73409333333333,93524.1512,354086
2018,-54.65,160.25,8.61975,4.309875,84490.06657,354086
2018,-54.65,160.35,7.45351,3.726755,80584.44404,354086
2018,-54.65,160.45,3.71649,3.71649,77004.25141,354086
2018,-54.65,160.55,3.51945,3.51945,73394.31223,354086
2018,-54.65,160.65,20.54667,4.109334,69457.04696,354086
2018,-54.65,160.75,4.49239,4.49239,65673.97945,354086
2018,-54.65,160.85,14.17985,3.5449625,62344.04161,354086
2018,-54.65,160.95,4.859967,2.4299835,59547.37594,354086
2018,-54.65,161.05,14.70591,3.6764775,57702.60277,354086
2018,-54.65,161.15,13.40561,4.46853666666667,55216.76779,354086
2018,-54.65,161.25,22.95246,4.590492,52225.4872,354086
2018,-54.65,161.35,10.37754,5.18877,48682.8932,354086
2018,-54.65,161.45,43.35731,4.81747888888889,45270.6967,354086
2018,-54.65,161.55,17.76224,4.44056,41439.31743,354086
2018,-54.65,161.65,25.71497,5.142994,37207.32927,354086
2018,-54.65,161.85,18.53749,4.6343725,32295.76872,354086
2018,-54.65,161.95,9.81141,3.27047,30817.11075,354086
2018,-54.65,162.75,5.53375,5.53375,3449.04421,354086
2018,-54.65,163.15,3.27628,1.63814,-9230.68167,354086
2018,-54.65,163.45,1.97654,1.97654,-18065.96163,354086
2018,-54.65,163.65,1.61806,1.61806,-22691.56091,354086
2018,-54.65,163.75,1.73442,1.73442,-27278.02123,354086
2018,-54.65,164.05,2.05978,2.05978,-26656.85775,354086
2018,-54.65,164.25,1.64534,1.64534,-19132.08926,354086
2018,-54.65,164.35,4.79712,4.79712,-16372.519,354086
2018,-54.65,164.45,2.01105,2.01105,-12948.94742,354086
2018,-54.65,164.55,5.10187,5.10187,-4471.08423,354086
2018,-54.65,164.85,7.31345,7.31345,10981.88043,354086
2018,-54.65,164.95,1.2368,1.2368,15847.14883,354086
2018,-54.65,165.15,3.51505,1.757525,21510.46796,354086
2018,-54.65,165.25,3.33511,3.33511,25786.00648,354086
2018,-54.65,165.85,2.01129,2.01129,50478.53162,354086
2018,-54.65,166.25,1.05531,1.05531,67833.92999,354086
2018,-54.65,167.25,1.70111,1.70111,106350.59749,354086
2018,-54.65,168.35,5.53521,2.767605,167890.17216,354086
2018,-54.55,-46.65,2.58751,2.58751,181242.50142,555547601
2018,-54.55,-43.65,0.720982,0.720982,-16101.99225,555547601
2018,-54.55,-42.95,1.77157,1.77157,-54347.56011,555547601
2018,-54.55,-41.35,0.731121,0.731121,-137083.69579,555547601
2018,-54.55,-39.75,5.22757,5.22757,-205736.28273,555547601
2018,-54.55,-39.45,2.76763,2.76763,-217051.25551,555547601
2018,-54.55,-39.25,0.584603,0.584603,-224413.43407,555547601
2018,-54.55,-35.45,4.28073,4.28073,-297316.95737,555547601
2018,-54.55,-35.05,63.26576,15.81644,-281405.56055,555547601
2018,-54.55,-34.15,6.44181,6.44181,-240476.69497,555547601
2018,-54.55,-33.55,0.953561,0.953561,-210948.14356,555547601
2018,-54.55,-30.35,0.756024,0.756024,-132290.68028,555547601
2018,-54.55,-29.65,1.13466,1.13466,-155176.46934,555547601
2018,-54.55,-26.65,0.773118,0.773118,-151455.33945,555547601
2018,-54.55,-25.35,5.46511,5.46511,-118388.12405,555547601
2018,-54.55,-25.05,0.574981,0.574981,-107357.31605,555547601
2018,-54.55,-24.75,1.08861,1.08861,-99379.84561,555547601
2018,-54.55,-24.45,1.66702,1.66702,-90025.56202,555547601
2018,-54.55,-24.35,2.94342,1.47171,-86059.18588,555547601
2018,-54.55,-24.25,0.780346,0.780346,-82240.50387,555547601
2018,-54.55,-24.15,13289.2,13289.2,-77967.74695,555547601
2018,-54.55,-23.25,3.23561,3.23561,-37072.94383,555547601
2018,-54.55,-22.85,1.09113,1.09113,-20995.40185,555547601
2018,-54.55,-21.75,0.626824,0.626824,39180.21454,555547601
2018,-54.55,-21.05,1.19453,1.19453,74883.18093,555547601
2018,-54.55,-20.55,1.46069,1.46069,97528.15635,555547601
2018,-54.55,-20.05,3.76148,3.76148,122946.05183,555547601
2018,-54.55,-19.25,1.36088,1.36088,161624.4981,555547601
2018,-54.55,153.45,6.23549,6.23549,179816.97416,354086
2018,-54.55,153.55,5.28196,5.28196,176110.37093,354086
2018,-54.55,155.05,4.4481,4.4481,125137.51966,354086
2018,-54.55,155.25,3.04046,3.04046,117609.45889,354086
2018,-54.55,155.65,12.96327,6.481635,102694.04005,354086
2018,-54.55,155.75,7.06079,7.06079,99512.12274,354086
2018,-54.55,156.15,14.27387,4.75795666666667,89050.44668,354086
2018,-54.55,156.85,1.00427,1.00427,66962.25269,354086
2018,-54.55,156.95,4.16683,4.16683,65911.95051,354086
2018,-54.55,157.25,4569.31,4569.31,65430.05758,354086
2018,-54.55,157.55,5.45557,5.45557,67636.19802,354086
2018,-54.55,157.65,9.97701,4.988505,69707.48328,354086
2018,-54.55,157.85,9.13517,4.567585,75698.48921,354086
2018,-54.55,157.95,4.85122,4.85122,79529.94344,354086
2018,-54.55,158.05,4.87495,4.87495,83726.43036,354086
2018,-54.55,158.15,11.19372,5.59686,88311.84643,354086
2018,-54.55,158.25,30.5395,5.08991666666667,93281.11821,354086
2018,-54.55,158.35,11.14604,3.71534666666667,98467.0841,354086
2018,-54.55,158.45,29.04851,4.84141833333333,103852.56648,354086
2018,-54.55,158.55,18.45709,4.6142725,109474.65396,354086
2018,-54.55,158.65,9.20524,4.60262,114965.03352,354086
2018,-54.55,158.75,11.20285,5.601425,120433.41854,354086
2018,-54.55,158.95,10.70247,5.351235,129808.1867,354086
2018,-54.55,159.05,9.76077,4.880385,129428.26016,354086
2018,-54.55,159.25,4.43212,4.43212,118169.55132,354086
2018,-54.55,159.35,4.76522,4.76522,112055.3426,354086
2018,-54.55,159.45,5.09664,5.09664,106044.68996,354086
2018,-54.55,159.55,1.52707,1.52707,100183.01568,354086
2018,-54.55,159.85,11.28636,5.64318,83784.66394,354086
2018,-54.55,160.15,1.07029,1.07029,70176.01639,354086
2018,-54.55,160.45,2.51381,2.51381,59184.83688,354086
2018,-54.55,160.55,3.90354,3.90354,55108.62442,354086
2018,-54.55,160.85,1.51914,1.51914,46908.2245,354086
2018,-54.55,161.05,11.45863,3.81954333333333,41728.22157,354086
2018,-54.55,161.15,4.64154,4.64154,38207.42895,354086
2018,-54.55,161.25,10.135637,3.37854566666667,35284.97871,354086
2018,-54.55,161.35,26.73839,4.45639833333333,31230.26683,354086
2018,-54.55,161.45,29.766,4.25228571428571,27124.52215,354086
2018,-54.55,161.55,22.22062,5.555155,23438.13536,354086
2018,-54.55,161.65,34.40423,4.91489,21743.13864,354086
2018,-54.55,161.75,11.43959,5.719795,20860.55335,354086
2018,-54.55,161.85,5.57241,5.57241,18803.55276,354086
2018,-54.55,162.05,4.57358,1.52452666666667,8694.27839,354086
2018,-54.55,162.35,1.53455,1.53455,4101.36063,354086
2018,-54.55,162.45,0.563062,0.563062,-4548.16863,354086
2018,-54.55,162.55,0.950697,0.950697,-12611.51954,354086
2018,-54.55,162.65,1.65088,1.65088,-15345.67861,354086
2018,-54.55,162.95,1.60271,1.60271,-19624.0642,354086
2018,-54.55,163.25,2.44282,2.44282,-28651.7156,354086
2018,-54.55,163.55,6.833633,3.4168165,-36754.49906,354086
2018,-54.55,163.65,6.4819,6.4819,-39658.54127,354086
2018,-54.55,163.75,2.12106,2.12106,-35813.07722,354086
2018,-54.55,164.05,5.59226,5.59226,-26102.21212,354086
2018,-54.55,164.35,1.99594,1.99594,-15200.724,354086
2018,-54.55,164.45,47.865547,15.9551823333333,-12466.56493,354086
2018,-54.55,164.75,2.170608,1.085304,6015.05662,354086
2018,-54.55,164.85,1.90071,1.90071,11326.67466,354086
2018,-54.55,164.95,1.77159,1.77159,16420.60046,354086
2018,-54.55,165.05,3.38446,1.69223,20643.89967,354086
2018,-54.55,165.15,1.88759,1.88759,22992.10601,354086
2018,-54.55,165.35,82.5913,82.5913,30998.53686,354086
2018,-54.55,165.55,82.1009,82.1009,41754.98972,354086
2018,-54.55,165.65,86.6175,86.6175,46578.2857,354086
2018,-54.55,165.75,34868.6,34868.6,50577.27308,354086
2018,-54.55,166.35,1.53347,1.53347,72794.3957,354086
2018,-54.55,166.65,25.12978,8.37659333333333,83944.43439,354086
2018,-54.55,167.85,0.948941,0.948941,148188.08918,354086
2018,-54.45,-45.35,2.87727,2.87727,96209.98024,555547601
2018,-54.45,-43.85,2.45142,2.45142,-6560.3292,555547601
2018,-54.45,-42.35,5.77728,5.77728,-90247.23965,555547601
2018,-54.45,-41.05,1.34392,1.34392,-155881.04056,555547601
2018,-54.45,-39.45,1.07693,1.07693,-223247.21154,555547601
2018,-54.45,-39.35,1.48756,1.48756,-227161.5735,555547601
2018,-54.45,-37.95,1.93137,1.93137,-269474.6151,555547601
2018,-54.45,-36.75,9.83026,9.83026,-308333.11263,555547601
2018,-54.45,-36.05,0.684628,0.684628,-317662.33534,555547601
2018,-54.45,-35.95,1.74675,1.74675,-313803.9745,555547601
2018,-54.45,-35.05,9.3468,9.3468,-275425.84555,555547601
2018,-54.45,-33.25,1.86706,1.86706,-190869.11319,555547601
2018,-54.45,-31.35,3.85836,3.85836,-112391.00623,555547601
2018,-54.45,-30.25,5.21273,5.21273,-124837.47694,555547601
2018,-54.45,-29.95,0.752018,0.752018,-136013.14032,555547601
2018,-54.45,-26.25,3.63893,3.63893,-135346.5156,555547601
2018,-54.45,-26.05,1.19,1.19,-130074.25622,555547601
2018,-54.45,-25.55,0.718446,0.718446,-116534.77822,555547601
2018,-54.45,-24.55,3.60517,3.60517,-85948.42965,555547601
2018,-54.45,-24.15,1.12911,1.12911,-71337.49781,555547601
2018,-54.45,-24.05,6.60489,6.60489,-67751.70273,555547601
2018,-54.45,-23.65,1.10272,1.10272,-47855.2986,555547601
2018,-54.45,-22.25,5.55268,5.55268,23224.22116,555547601
2018,-54.45,-20.95,2.50728,2.50728,86000.3426,555547601
2018,-54.45,-20.85,22.511714,5.6279285,89783.14561,555547601
2018,-54.45,-20.15,2.6376,2.6376,124100.73705,555547601
2018,-54.45,153.45,1.25987,1.25987,180366.60919,354086
2018,-54.45,153.55,3.28056,3.28056,177374.74562,354086
2018,-54.45,154.05,4.49512,2.24756,162137.6601,354086
2018,-54.45,154.15,1.30034,1.30034,158427.02992,354086
2018,-54.45,154.25,3.715,3.715,154884.74742,354086
2018,-54.45,154.45,2.94082,2.94082,147096.51153,354086
2018,-54.45,154.55,7.1128,7.1128,143423.30401,354086
2018,-54.45,154.65,9.24862,9.24862,139761.63747,354086
2018,-54.45,154.75,1.2773,1.2773,135931.45942,354086
2018,-54.45,154.85,2.77621,2.77621,132045.37084,354086
2018,-54.45,154.95,5.81917,5.81917,128454.03469,354086
2018,-54.45,155.15,10.13867,5.069335,120877.32844,354086
2018,-54.45,155.25,10.25837,5.129185,116999.01077,354086
2018,-54.45,155.35,4.07733,4.07733,113558.89468,354086
2018,-54.45,155.45,8.89471,4.447355,110422.08688,354086
2018,-54.45,155.55,4.23292,4.23292,107600.35053,354086
2018,-54.45,155.75,21.76094,5.440235,102757.17921,354086
2018,-54.45,155.85,5.17356,5.17356,99924.70036,354086
2018,-54.45,155.95,6.22393,6.22393,96582.76874,354086
2018,-54.45,156.05,0.55005,0.55005,92417.80648,354086
2018,-54.45,156.15,5.08566,5.08566,88529.69164,354086
2018,-54.45,156.25,6.32848,3.16424,84984.33897,354086
2018,-54.45,157.15,9.52948,9.52948,75867.22168,354086
2018,-54.45,157.25,8.76272,8.76272,76657.88628,354086
2018,-54.45,157.65,18.33771,6.11257,85987.50922,354086
2018,-54.45,157.75,12.27788,6.13894,89638.06488,354086
2018,-54.45,157.95,11.87433,5.937165,98046.11712,354086
2018,-54.45,158.05,19.00262,6.33420666666667,102698.32224,354086
2018,-54.45,158.15,11.57438,5.78719,107699.90404,354086
2018,-54.45,158.25,5.19281,5.19281,112888.75986,354086
2018,-54.45,158.45,18.12678,4.531695,123835.94189,354086
2018,-54.45,158.55,35.70618,5.10088285714286,129159.34341,354086
2018,-54.45,158.65,29.86436,4.97739333333333,131918.03878,354086
2018,-54.45,158.75,12.38538,6.19269,129635.24456,354086
2018,-54.45,158.85,20.83566,5.208915,123378.6205,354086
2018,-54.45,158.95,38.52472,5.50353142857143,116859.27142,354086
2018,-54.45,159.05,10.56436,5.28218,110401.16986,354086
2018,-54.45,159.15,5.88136,5.88136,104050.84195,354086
2018,-54.45,159.25,12.58077,6.290385,97814.34165,354086
2018,-54.45,159.35,15.86425,5.28808333333333,91687.60892,354086
2018,-54.45,159.45,6.52939,6.52939,85701.11241,354086
2018,-54.45,160.05,6.038,6.038,56040.85525,354086
2018,-54.45,160.15,1.17489,1.17489,52772.25003,354086
2018,-54.45,160.55,5.5145,2.75725,38279.24509,354086
2018,-54.45,160.65,7.54391,3.771955,36773.35231,354086
2018,-54.45,160.75,3.62119,3.62119,35021.79927,354086
2018,-54.45,160.85,1.39778,1.39778,31473.47163,354086
2018,-54.45,161.25,1.98592,1.98592,16963.3886,354086
2018,-54.45,161.45,14.756938,3.6892345,10343.11742,354086
2018,-54.45,161.55,28.00363,5.600726,10189.33102,354086
2018,-54.45,161.65,42.48652,4.72072444444444,8787.88841,354086
2018,-54.45,161.75,15.42665,5.14221666666667,1560.82346,354086
2018,-54.45,161.85,26.81006,5.362012,-10705.66217,354086
2018,-54.45,161.95,24.09702,6.024255,-12750.94744,354086
2018,-54.45,162.05,23.77972,7.92657333333333,-13455.47851,354086
2018,-54.45,162.15,8.47173,8.47173,-14192.15872,354086
2018,-54.45,162.25,1.56846,1.56846,-16608.16368,354086
2018,-54.45,162.95,0.791639,0.791639,-37651.24513,354086
2018,-54.45,163.15,12.89884,4.29961333333333,-40818.88104,354086
2018,-54.45,163.55,7.15279,7.15279,-42519.58249,354086
2018,-54.45,164.05,1.26035,1.26035,-25148.93407,354086
2018,-54.45,164.25,1.74797,1.74797,-16271.87195,354086
2018,-54.45,166.15,1.70703,1.70703,66533.31095,354086
2018,-54.45,166.75,1.47656,1.47656,92911.99117,354086
2018,-54.45,166.95,6.59105,6.59105,104143.44783,354086
2018,-54.45,167.15,1.41675,1.41675,115987.18265,354086
2018,-54.45,167.25,0.781194,0.781194,122124.54651,354086
2018,-54.45,167.95,1.47715,1.47715,167243.54707,354086
2018,-54.35,-46.65,2.39908,2.39908,183287.38684,555547601
2018,-54.35,-45.05,2.77614,2.77614,77288.98822,555547601
2018,-54.35,-41.85,0.956499,0.956499,-120684.09702,555547601
2018,-54.35,-41.05,0.93369,0.93369,-160384.1991,555547601
2018,-54.35,-36.45,59.424663,3.49556841176471,-320766.74928,555547601
2018,-54.35,-36.05,1.49062,1.49062,-310411.8577,555547601
2018,-54.35,-35.65,0.794767,0.794767,-294789.45511,555547601
2018,-54.35,-35.35,27.25826,6.814565,-281357.35276,555547601
2018,-54.35,-35.25,6.35346,6.35346,-277125.26072,555547601
2018,-54.35,-34.05,5.8852,5.8852,-225684.08289,555547601
2018,-54.35,-31.95,0.980116,0.980116,-120673.68475,555547601
2018,-54.35,-31.65,0.624971,0.624971,-110277.62621,555547601
2018,-54.35,-30.75,4721.93,4721.93,-102207.88095,555547601
2018,-54.35,-30.25,6.57659,6.57659,-114393.07982,555547601
2018,-54.35,-29.85,0.609341,0.609341,-128917.16904,555547601
2018,-54.35,-27.25,1.56953,1.56953,-143616.54294,555547601
2018,-54.35,-25.85,1.14869,1.14869,-116946.18992,555547601
2018,-54.35,-21.05,0.72695,0.72695,86469.05427,555547601
2018,-54.35,-20.15,0.504958,0.504958,128839.99975,555547601
2018,-54.35,153.55,3.4523,3.4523,180185.00713,354086
2018,-54.35,153.85,3.52479,3.52479,169418.31386,354086
2018,-54.35,154.15,42.35025,14.11675,157968.37785,354086
2018,-54.35,154.65,18.1121,18.1121,139279.83957,354086
2018,-54.35,154.75,17.8628,17.8628,135593.53157,354086
2018,-54.35,155.05,0.782319,0.782319,124470.44862,354086
2018,-54.35,155.35,5.88907,5.88907,116190.69921,354086
2018,-54.35,155.65,4.68848,4.68848,106996.0261,354086
2018,-54.35,155.75,10.2742,5.1371,103103.28362,354086
2018,-54.35,155.85,22.68757,5.6718925,99242.48323,354086
2018,-54.35,155.95,11.28066,5.64033,95906.67721,354086
2018,-54.35,156.55,7.50798,7.50798,85615.44226,354086
2018,-54.35,157.65,1.96612,1.96612,103717.85875,354086
2018,-54.35,157.75,1.2272,1.2272,107937.12869,354086
2018,-54.35,157.85,30.58092,6.116184,112404.42423,354086
2018,-54.35,158.05,21.95905,7.31968333333333,122137.92647,354086
2018,-54.35,158.15,12.34341,6.171705,127329.66713,354086
